sample	cov_1	cov_2	cov_3	cov_4	cov_5	cov_6	cov_7	cov_8	cov_9	cov_10	cov_11	cov_12	cov_13	cov_14	cov_15	cov_16	cov_17	cov_18	cov_19	cov_20	cov_21	cov_22	cov_23	cov_24	cov_25	cov_26	cov_27	cov_28	cov_29	cov_30	cov_31	cov_32	cov_33	cov_34	cov_35	cov_36	cov_37	cov_38	cov_39	cov_40	m1A.V1	m1A.V2	m1A.V3	m1A.V4	m1A.V5	m1A.V6	m1A.V7	m1A.V8	m1A.V9	m1A.V10	m1A.V11	m1A.V12	m1A.V13	m1A.V14	m1A.V15	m1A.V16	m1A.V17	m1A.V18	m1A.V19	m1A.V20	m1A.V21	m1A.V22	m1A.V23	m1A.V24	m1A.V25	m1A.V26	m1A.V27	m1A.V28	m1A.V29	m1A.V30	m1A.V31	m1A.V32	m1A.V33	m1A.V34	m1A.V35	m1A.V36	m1A.V37	m1A.V38	m1A.V39	m1A.V40	m6A.V1	m6A.V2	m6A.V3	m6A.V4	m6A.V5	m6A.V6	m6A.V7	m6A.V8	m6A.V9	m6A.V10	m6A.V11	m6A.V12	m6A.V13	m6A.V14	m6A.V15	m6A.V16	m6A.V17	m6A.V18	m6A.V19	m6A.V20	m6A.V21	m6A.V22	m6A.V23	m6A.V24	m6A.V25	m6A.V26	m6A.V27	m6A.V28	m6A.V29	m6A.V30	m6A.V31	m6A.V32	m6A.V33	m6A.V34	m6A.V35	m6A.V36	m6A.V37	m6A.V38	m6A.V39	m6A.V40	m5C.V1	m5C.V2	m5C.V3	m5C.V4	m5C.V5	m5C.V6	m5C.V7	m5C.V8	m5C.V9	m5C.V10	m5C.V11	m5C.V12	m5C.V13	m5C.V14	m5C.V15	m5C.V16	m5C.V17	m5C.V18	m5C.V19	m5C.V20	m5C.V21	m5C.V22	m5C.V23	m5C.V24	m5C.V25	m5C.V26	m5C.V27	m5C.V28	m5C.V29	m5C.V30	m5C.V31	m5C.V32	m5C.V33	m5C.V34	m5C.V35	m5C.V36	m5C.V37	m5C.V38	m5C.V39	m5C.V40	Nm.V1	Nm.V2	Nm.V3	Nm.V4	Nm.V5	Nm.V6	Nm.V7	Nm.V8	Nm.V9	Nm.V10	Nm.V11	Nm.V12	Nm.V13	Nm.V14	Nm.V15	Nm.V16	Nm.V17	Nm.V18	Nm.V19	Nm.V20	Nm.V21	Nm.V22	Nm.V23	Nm.V24	Nm.V25	Nm.V26	Nm.V27	Nm.V28	Nm.V29	Nm.V30	Nm.V31	Nm.V32	Nm.V33	Nm.V34	Nm.V35	Nm.V36	Nm.V37	Nm.V38	Nm.V39	Nm.V40	m7G.V1	m7G.V2	m7G.V3	m7G.V4	m7G.V5	m7G.V6	m7G.V7	m7G.V8	m7G.V9	m7G.V10	m7G.V11	m7G.V12	m7G.V13	m7G.V14	m7G.V15	m7G.V16	m7G.V17	m7G.V18	m7G.V19	m7G.V20	m7G.V21	m7G.V22	m7G.V23	m7G.V24	m7G.V25	m7G.V26	m7G.V27	m7G.V28	m7G.V29	m7G.V30	m7G.V31	m7G.V32	m7G.V33	m7G.V34	m7G.V35	m7G.V36	m7G.V37	m7G.V38	m7G.V39	m7G.V40	Pseudo.V1	Pseudo.V2	Pseudo.V3	Pseudo.V4	Pseudo.V5	Pseudo.V6	Pseudo.V7	Pseudo.V8	Pseudo.V9	Pseudo.V10	Pseudo.V11	Pseudo.V12	Pseudo.V13	Pseudo.V14	Pseudo.V15	Pseudo.V16	Pseudo.V17	Pseudo.V18	Pseudo.V19	Pseudo.V20	Pseudo.V21	Pseudo.V22	Pseudo.V23	Pseudo.V24	Pseudo.V25	Pseudo.V26	Pseudo.V27	Pseudo.V28	Pseudo.V29	Pseudo.V30	Pseudo.V31	Pseudo.V32	Pseudo.V33	Pseudo.V34	Pseudo.V35	Pseudo.V36	Pseudo.V37	Pseudo.V38	Pseudo.V39	Pseudo.V40	otherMod.V1	otherMod.V2	otherMod.V3	otherMod.V4	otherMod.V5	otherMod.V6	otherMod.V7	otherMod.V8	otherMod.V9	otherMod.V10	otherMod.V11	otherMod.V12	otherMod.V13	otherMod.V14	otherMod.V15	otherMod.V16	otherMod.V17	otherMod.V18	otherMod.V19	otherMod.V20	otherMod.V21	otherMod.V22	otherMod.V23	otherMod.V24	otherMod.V25	otherMod.V26	otherMod.V27	otherMod.V28	otherMod.V29	otherMod.V30	otherMod.V31	otherMod.V32	otherMod.V33	otherMod.V34	otherMod.V35	otherMod.V36	otherMod.V37	otherMod.V38	otherMod.V39	otherMod.V40	RNA-editing.V1	RNA-editing.V2	RNA-editing.V3	RNA-editing.V4	RNA-editing.V5	RNA-editing.V6	RNA-editing.V7	RNA-editing.V8	RNA-editing.V9	RNA-editing.V10	RNA-editing.V11	RNA-editing.V12	RNA-editing.V13	RNA-editing.V14	RNA-editing.V15	RNA-editing.V16	RNA-editing.V17	RNA-editing.V18	RNA-editing.V19	RNA-editing.V20	RNA-editing.V21	RNA-editing.V22	RNA-editing.V23	RNA-editing.V24	RNA-editing.V25	RNA-editing.V26	RNA-editing.V27	RNA-editing.V28	RNA-editing.V29	RNA-editing.V30	RNA-editing.V31	RNA-editing.V32	RNA-editing.V33	RNA-editing.V34	RNA-editing.V35	RNA-editing.V36	RNA-editing.V37	RNA-editing.V38	RNA-editing.V39	RNA-editing.V40
NR_146144_____1|423|same	0	0	0	0.00243683468000513	0.00243683468000513	0.00243683468000513	0.00243683468000513	0.00243683468000513	0.00243683468000513	0.00243683468000513	0.00243683468000513	0.00243683468000513	0.00243683468000513	0.00243683468000513	0.00243683468000513	0.00243683468000513	0.00243683468000513	0.00243683468000513	0.00410414261895601	0.0274464537642683	0.578555854815955	0.797742721559574	0.799538283955367	0.800820828523791	0.801462100808003	0.802872899833269	0.816852635629088	0.974990380915737	0.982557393869437	0.983583429524176	0.987302808772605	0.988328844427344	0.988970116711556	0.990893933564191	0.996024111837886	0.99781967423368	0.999102218802103	1	0.999743491086315	0.998460946517892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_146144_____1|9217|same	0.19047619047619	0.19047619047619	0.19047619047619	0.19047619047619	0.19047619047619	0.19047619047619	0.166666666666667	0.0476190476190476	0.0476190476190476	0.0476190476190476	0.0476190476190476	0.0476190476190476	0.0714285714285714	0.0714285714285714	0.0476190476190476	0.0476190476190476	0.0476190476190476	0.0476190476190476	0.0476190476190476	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.714285714285714	0.714285714285714	0.738095238095238	0.738095238095238	0.738095238095238	0.738095238095238	0.738095238095238	0.785714285714286	0.80952380952381	0.80952380952381	0.80952380952381	0.80952380952381	0.833333333333333	0.880952380952381	0.928571428571429	0.928571428571429	0.928571428571429	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_146144_____1|12908|same	0.00408698334361505	0.00393275755706354	0.00393275755706354	0.00393275755706354	0.00370141887723627	0.00362430598396052	0.00354719309068476	0.00347008019740901	0.00323874151758174	0.00323874151758174	0.00323874151758174	0.00316162862430598	0.00316162862430598	0.00277606415792721	0.00308451573103023	0.00385564466378779	0.0040098704503393	0.0040098704503393	0.0040098704503393	0.0367828500925355	0.798889574336829	0.994679210363973	0.999383096853794	0.999537322640345	0.999614435533621	0.999614435533621	0.999691548426897	0.999691548426897	0.999691548426897	0.999691548426897	0.999691548426897	0.999845774213448	1	1	1	0.999691548426897	0.999537322640345	0.997378161628624	0.991209130166564	0.9872763726095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_146148_____1|4202|same	0.263157894736842	0.263157894736842	0.263157894736842	0.157894736842105	0.0526315789473684	0.0526315789473684	0.0526315789473684	0.0526315789473684	0.0526315789473684	0.0263157894736842	0.0526315789473684	0.0263157894736842	0.0263157894736842	0.0263157894736842	0.0263157894736842	0.0263157894736842	0.0526315789473684	0.0526315789473684	0.0526315789473684	0.0789473684210526	0.0789473684210526	0.0789473684210526	0.105263157894737	0.105263157894737	0.157894736842105	0.184210526315789	0.184210526315789	0.184210526315789	0.210526315789474	0.210526315789474	0.210526315789474	0.210526315789474	0.289473684210526	0.394736842105263	0.894736842105263	0.947368421052632	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_146151_____1|423|same	0	0	0	0.00155098875533152	0.00155098875533152	0.00155098875533152	0.00155098875533152	0.00155098875533152	0.00155098875533152	0.00155098875533152	0.00155098875533152	0.00155098875533152	0.00155098875533152	0.00155098875533152	0.00155098875533152	0.00155098875533152	0.00168023781827582	0.00168023781827582	0.00284347938477446	0.0258498125888587	0.581620783249321	0.805221662142949	0.806514152772392	0.807418896213002	0.80793589246478	0.809099134031278	0.82150704407393	0.976993666795916	0.98345611994313	0.983843867131963	0.988626082460902	0.989272327775624	0.990047822153289	0.991986558097454	0.997932014992891	0.99819051311878	0.99909525655939	1	0.999612252811167	0.99909525655939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_146151_____1|12900|same	0.00351816443594646	0.00351816443594646	0.00351816443594646	0.00351816443594646	0.00344168260038241	0.00344168260038241	0.00336520076481836	0.00321223709369025	0.00321223709369025	0.00321223709369025	0.00321223709369025	0.00313575525812619	0.00321223709369025	0.00252390057361377	0.00298279158699809	0.00336520076481836	0.00359464627151052	0.004282982791587	0.00466539196940727	0.0383173996175908	0.798317399617591	0.994646271510516	0.998852772466539	0.999694072657744	0.999770554493308	0.999770554493308	0.999770554493308	0.999770554493308	0.999770554493308	0.999770554493308	0.999847036328872	1	1	1	1	0.999694072657744	0.99961759082218	0.997246653919694	0.989904397705545	0.985239005736138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_146154_____1|4198|same	0.228571428571429	0.2	0.2	0.2	0.2	0.2	0.2	0.171428571428571	0.0571428571428571	0.0571428571428571	0.0571428571428571	0.0571428571428571	0.0571428571428571	0.0285714285714286	0	0	0.0285714285714286	0.0571428571428571	0.0571428571428571	0.0857142857142857	0.0857142857142857	0.0857142857142857	0.0857142857142857	0.0857142857142857	0.0857142857142857	0.0857142857142857	0.114285714285714	0.114285714285714	0.142857142857143	0.142857142857143	0.2	0.2	0.257142857142857	0.257142857142857	0.285714285714286	0.314285714285714	0.485714285714286	0.571428571428571	0.971428571428571	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_145819_____1|423|same	0	0	0	0.00151764259516884	0.00151764259516884	0.00151764259516884	0.00151764259516884	0.00151764259516884	0.00151764259516884	0.00151764259516884	0.00151764259516884	0.00151764259516884	0.00151764259516884	0.00151764259516884	0.00151764259516884	0.00151764259516884	0.00151764259516884	0.00151764259516884	0.00303528519033768	0.0273175667130391	0.577210067029215	0.795877070949791	0.79739471354496	0.79802706462628	0.798532945491337	0.800303528519034	0.816365245984571	0.973694195017073	0.982547110155558	0.983558871885671	0.986847097508537	0.988364740103706	0.989502972050082	0.992158846591628	0.99658530416087	0.99721765524219	0.998355887188567	1	0.999620589351208	0.998102946756039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_145819_____1|12576|diff	0.296875	0.296875	0.296875	0.296875	0.296875	0.296875	0.296875	0.296875	0.28125	0.3125	0.296875	0.265625	0.265625	0.265625	0.265625	0.21875	0.21875	0.078125	0.046875	0.0625	0.0625	0.078125	0.109375	0.109375	0.140625	0.15625	0.15625	0.1875	0.203125	0.296875	0.375	0.421875	0.5625	0.65625	0.703125	0.828125	0.875	0.921875	0.9375	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_145819_____1|12944|same	0.00319561743894088	0.0029673590504451	0.0029673590504451	0.00273910066194933	0.00266301453245073	0.00266301453245073	0.00266301453245073	0.00258692840295214	0.00258692840295214	0.00258692840295214	0.00258692840295214	0.00251084227345355	0.00258692840295214	0.00213041162596059	0.00243475614395496	0.00266301453245073	0.00273910066194933	0.00289127292094651	0.00258692840295214	0.033782241497375	0.80811078140455	0.993380506733622	0.999010880316518	0.999619569352507	0.999619569352507	0.999619569352507	0.999619569352507	0.999695655482006	0.999695655482006	0.999695655482006	0.999695655482006	1	1	1	1	0.999847827741003	0.99946739709351	0.997565243856045	0.990489233812676	0.986076238301758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_145822_____1|2575|same	1	1	0.8	0.2	0.2	0.2	0.2	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.2	0.2	0.2	0.2	0.2	0.3	0.4	0.4	0.4	0.5	0.5	0.5	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
